"","h",".model","series",".type","ME","RMSE","MAE","MPE","MAPE","MASE","RMSSE","ACF1"
"21",1,"arima","C1","Test",0.422219711874621,9.29643262356998,7.26603513179701,0.041700183286049,0.905925727782342,0.845027465209839,0.862709981368429,-0.226832275032339
"22",1,"arima","C2","Test",-2.01176533052082,11.8928317168091,9.75831322164009,-0.271158564300543,1.22859044962702,1.01089727704971,0.995612301961068,-0.165414412690563
"23",1,"arima","D1","Test",-2.11662710540973,18.0056063638908,15.4127745875134,-0.143108515490184,0.966353800965243,0.994944225974662,0.926471476411515,-0.147778958379254
"24",1,"mint_novelist","A11","Test",-0.146253793407989,1.37510056196299,1.0744052599853,-0.162737661568255,1.0785215382378,0.75849893684578,0.778056558318746,-0.206150577677264
"25",1,"mint_novelist","A12","Test",0.533888510371844,2.69062159524752,2.22264191776923,0.4642944776867,2.18748000404774,0.940087529962453,0.928480825480046,-0.165631202440959
"26",1,"mint_novelist","A13","Test",-0.0456742635102462,2.10393942183341,1.69267526727908,-0.0938780709392259,1.69910925060629,0.826756184303242,0.813787325106376,0.0719917697277712
"27",1,"mint_novelist","A14","Test",-0.0912564143293718,1.96777060586688,1.61767828007398,-0.125035876360936,1.63649034793136,1.02251186031578,1.00252461874055,0.000109075554077315
"28",1,"mint_novelist","A21","Test",-0.0729266392385011,1.52966241626499,1.24974467174046,-0.0935608952013756,1.248719734523,0.807392136245167,0.80882198634285,-0.142092427006163
"29",1,"mint_novelist","A22","Test",0.10002895491169,2.47308234082358,1.91067371038396,0.045933788245272,1.91899433109641,0.858739658988378,0.886606479372232,-0.0829173211497844
"30",1,"mint_novelist","A23","Test",-0.00857427940783744,1.78003898242678,1.4357194021914,-0.0393599300042158,1.43696208232023,0.852531840910776,0.845558350835316,0.0134528742100226
"31",1,"mint_novelist","A24","Test",0.195489824273793,2.03124988457174,1.5237114684354,0.161015838514777,1.51122053126008,0.877586447989867,0.941732149666039,-0.138359736323231
"32",1,"mint_novelist","A31","Test",-0.32919907159056,2.02668036443898,1.64445385629977,-0.36393064879733,1.66634475352407,0.916426782393237,0.904862383807133,-0.149154197840777
"33",1,"mint_novelist","A32","Test",-0.341478818182572,2.01398834551891,1.6836059556882,-0.37975454165781,1.68876258657812,1.04117513319059,1.00005794617626,-0.095940665683977
"34",1,"mint_novelist","A33","Test",0.0942303882442996,2.18595273642196,1.76315477536687,0.0577590182837215,1.77732277006759,1.05794708435191,1.03477529465397,-0.174956733356476
"35",1,"mint_novelist","A34","Test",-0.327504350514096,2.33202940269828,2.01279343689528,-0.379890903360583,2.01805456054603,0.897659541141105,0.853050459753725,-0.0291548152687608
"36",1,"mint_novelist","A41","Test",-0.0487546787640408,1.86859736875117,1.54900884675503,-0.0831835151108963,1.55735722514463,1.06169845483298,0.993849218693672,-0.103509223572916
"37",1,"mint_novelist","A42","Test",-0.262133769295213,2.56952106771566,1.92561517711063,-0.327685817715038,1.97080888974729,1.06815880942432,1.09471705749128,0.0621193758200327
"38",1,"mint_novelist","A43","Test",-0.136546837867105,2.136978511044,1.74213953329212,-0.18389325708893,1.74813106310921,1.02869906870255,0.980282987536222,0.15765428580708
"39",1,"mint_novelist","A44","Test",-0.243674548302829,2.49521691520013,2.12137919583406,-0.301375454821494,2.13117185025595,0.983070302757018,0.929222182803751,0.0452929631096389
"40",1,"mint_novelist","B1","Test",0.25070403912425,5.45319314783613,4.34572241982316,0.0465098370366679,1.08425456764439,0.880609186014063,0.90333605743882,-0.188810655489994
"41",1,"mint_novelist","B2","Test",0.214017860539165,6.51334540246931,5.087818964285,0.0305051217566231,1.27178054979853,0.863516536021259,0.878512884956634,-0.163137001016599
"42",1,"mint_novelist","B3","Test",-0.903951852042921,7.13110075088883,6.17178027899921,-0.254135488285359,1.5512885061154,0.995276196685734,0.92472121384719,-0.155393376309039
"43",1,"mint_novelist","B4","Test",-0.691109834229184,8.0035444921968,6.39961176607634,-0.213622114449089,1.61461522306572,1.09177531883424,1.05445956674668,0.0648709076041222
"44",1,"mint_novelist","C1","Test",0.464721899663388,9.09746343326318,6.93441311680828,0.0472827310600542,0.864236989944439,0.806460391743955,0.844245618379634,-0.22147564367288
"45",1,"mint_novelist","C2","Test",-1.59506168627217,11.8211298990685,9.86603372502989,-0.21893981366587,1.24127758915451,1.02205641501606,0.989609760807249,-0.158723536825665
"46",1,"mint_novelist","D1","Test",-1.13033978660874,17.8870085693598,15.2294435094706,-0.081094571879253,0.954216171543841,0.983109614594038,0.920369072994621,-0.217897997287789
"47",1,"mint_shrink","A11","Test",-0.153336764554659,1.36198821537143,1.06383358743177,-0.169678017237712,1.06813666473555,0.75103564278797,0.77063735746703,-0.2106977079414
"48",1,"mint_shrink","A12","Test",0.521640689602333,2.68136689970045,2.21760829871218,0.452172827925216,2.18300125729288,0.937958512927237,0.925287211269751,-0.157952654738803
"49",1,"mint_shrink","A13","Test",-0.0277904668156356,2.11204370109989,1.69517622108259,-0.0765373548861221,1.70150826977268,0.827977729311715,0.816921996987964,0.0750803777278168
"50",1,"mint_shrink","A14","Test",-0.0910122031090026,1.98343727828652,1.62875241390817,-0.125000944438076,1.64777152560316,1.029511665733,1.01050635438982,-0.00161348590729431
"51",1,"mint_shrink","A21","Test",-0.057029859311584,1.53615048350815,1.25697807966705,-0.0775862964750108,1.25595727870981,0.812065248129733,0.812252606968253,-0.14726452414462
"52",1,"mint_shrink","A22","Test",0.117183810880656,2.45234141086583,1.90331639464503,0.0637065241420111,1.91186353763592,0.855432962102153,0.879170801802912,-0.0914523861993097
"53",1,"mint_shrink","A23","Test",0.00790819685962845,1.78848919403249,1.44786993399274,-0.0231380013362723,1.44909406897762,0.859746840742105,0.849572390449098,-0.000168393806108694
"54",1,"mint_shrink","A24","Test",0.210142053660606,2.03597844076481,1.54462123147871,0.175644592973911,1.53218134682202,0.889629492265393,0.943924412381887,-0.140916923471095
"55",1,"mint_shrink","A31","Test",-0.33727766388556,2.01537688642383,1.63349819120674,-0.371886180539308,1.65538586191455,0.910321372459286,0.89981566196507,-0.165313453367807
"56",1,"mint_shrink","A32","Test",-0.327702853873304,2.02514339204314,1.702626046454,-0.366662267135779,1.70758960119119,1.05293753250349,1.00559705117721,-0.109530140368505
"57",1,"mint_shrink","A33","Test",0.102666992066598,2.17312298850556,1.76173896664413,0.0660343874999424,1.77595835005906,1.05709755558044,1.02870201321503,-0.1844096429
"58",1,"mint_shrink","A34","Test",-0.315814078464693,2.34307696103108,2.03498877030306,-0.368746096361307,2.03999465712463,0.907558148935173,0.85709162866182,-0.0391834296860857
"59",1,"mint_shrink","A41","Test",-0.0611529527475149,1.86805335356859,1.53726055896854,-0.0956614513469247,1.5456107575327,1.0536461192921,0.993559873822912,-0.102416490195029
"60",1,"mint_shrink","A42","Test",-0.273961659945658,2.54190561558704,1.90902578799285,-0.338814488924381,1.95466369302449,1.05895650236953,1.08295178851747,0.0716385528235917
"61",1,"mint_shrink","A43","Test",-0.117700283348937,2.14743165452126,1.75245233612907,-0.165331177408549,1.75801431842807,1.03478857558266,0.985078093647058,0.159599847121401
"62",1,"mint_shrink","A44","Test",-0.256292343623041,2.47502858483194,2.11204715012992,-0.313901717734147,2.12206844168549,0.978745730792833,0.921704021036885,0.0559112929820072
"63",1,"mint_shrink","B1","Test",0.249501255123036,5.40687136918612,4.2564485811177,0.0462522575038454,1.06198687335424,0.862518899787737,0.895662730680559,-0.184388811151984
"64",1,"mint_shrink","B2","Test",0.278204202089316,6.51297365561067,5.1204162521544,0.0466242025197734,1.28007863538919,0.869049023969879,0.878462744148022,-0.17469082707587
"65",1,"mint_shrink","B3","Test",-0.878127604156968,7.12717819280819,6.16760208634854,-0.247941038322432,1.55000489118142,0.994602411245813,0.924212558480168,-0.172008667227502
"66",1,"mint_shrink","B4","Test",-0.709107239665148,7.95986044772243,6.35247653302381,-0.218038829636342,1.60285764966835,1.08373403664787,1.04870423438674,0.070600875997573
"67",1,"mint_shrink","C1","Test",0.52770545721234,9.07011047307225,7.00441925849455,0.055156474532008,0.873051229735941,0.814601986353014,0.841707260631862,-0.224252790233422
"68",1,"mint_shrink","C2","Test",-1.58723484382213,11.7903902581907,9.80286836665198,-0.218063346330859,1.23347002903381,1.01551289798214,0.987036381704232,-0.162069225438673
"69",1,"mint_shrink","D1","Test",-1.05952938660992,17.8291444956986,15.2802339860739,-0.0767179488565934,0.957393732879694,0.986388303394943,0.917391699576991,-0.221615002207066
"70",2,"arima","A11","Test",-0.2569722551301,1.32885734409066,1.02616827017114,-0.273715851587396,1.03169798561102,0.724445021760535,0.751891316344029,0.0586427636507983
"71",2,"arima","A12","Test",0.67624287132341,2.86324476225154,2.41100791432147,0.592568317157118,2.3718909208646,1.01975871901545,0.98804970015197,0.267267303988243
"72",2,"arima","A13","Test",0.068925199215253,2.67709561011028,2.13468781099028,-0.00492024950591456,2.14389777005971,1.0426491031147,1.03547965925141,0.554657562978708
"73",2,"arima","A14","Test",-0.152546867818263,2.2455690739124,1.777832607213,-0.196774557283089,1.7997242950119,1.12374317497066,1.14405524351648,0.503483264464155
"74",2,"arima","A21","Test",-0.144766343505995,1.58381319830531,1.32680574013915,-0.167540995129527,1.32962388830989,0.857177105961506,0.837454671977384,0.153029277563784
"75",2,"arima","A22","Test",0.29410851321807,2.61746237016467,2.14642589343812,0.232588477553894,2.15300798099303,0.964696918033413,0.938367097040602,0.219004314054061
"76",2,"arima","A23","Test",0.0747887881198233,1.79645866974596,1.46371122044419,0.0427137204108241,1.46376467628185,0.869153414951683,0.853358069756028,0.179634769709527
"77",2,"arima","A24","Test",0.400161002575192,2.2148595185144,1.60026248732352,0.356772886461699,1.5839104641967,0.921676249863588,1.02685761679126,0.266599331975276
"78",2,"arima","A31","Test",-0.5470025557253,2.2781706219021,1.82723337873733,-0.593691629029053,1.85454190088924,1.01828677012907,1.01714652977573,0.228874269814245
"79",2,"arima","A32","Test",-0.483551517782869,2.20599288883141,1.84817897148975,-0.531702621739491,1.85879511258519,1.14295033246916,1.09539894934981,0.36880891761718
"80",2,"arima","A33","Test",0.192565276482874,2.34941826578891,1.96090470270874,0.147013348875782,1.97525335906145,1.17660312180534,1.11215578348985,0.167284668250984
"81",2,"arima","A34","Test",-0.382343106252351,2.45212202035598,2.05350188630007,-0.439555046937465,2.05995493085116,0.915814572523577,0.896980035679053,0.201215056248228
"82",2,"arima","A41","Test",-0.148339416198058,2.0877896979338,1.73550059149615,-0.19364942833311,1.74500949448579,1.18952083470223,1.11043084764427,0.402143455943773
"83",2,"arima","A42","Test",-0.442516734758887,3.21389195891586,2.42212328114801,-0.544397885883923,2.48625985323018,1.34357702983629,1.36924440611303,0.471839434390275
"84",2,"arima","A43","Test",-0.207597645700004,2.45362158325453,1.97004582152751,-0.266998784469519,1.97978064918944,1.16327324142462,1.12553471337484,0.471939065972766
"85",2,"arima","A44","Test",-0.521864507458066,2.72073062105639,2.33597540529023,-0.590299163167676,2.35551031776126,1.08251653142508,1.01320379447502,0.414505489279012
"86",2,"arima","B1","Test",0.0451557016821242,5.52203141192988,4.43499893070764,-0.00750714106753597,1.10657818804444,0.898700013725826,0.914739300346519,0.277545013970366
"87",2,"arima","B2","Test",0.667404513831212,6.64456065323989,5.12825002296809,0.141676597484489,1.28043991162259,0.870378589877101,0.896211054081992,0.142461258922739
"88",2,"arima","B3","Test",-2.00582352848504,7.47509645304468,6.19105219909342,-0.534587860567564,1.56048782432622,0.998384033074445,0.969328650253992,0.187046257970157
"89",2,"arima","B4","Test",-1.29103084621588,9.20850154075169,7.26856235285383,-0.376481042705666,1.83669636126727,1.24001849960955,1.21321154077598,0.455616543343835
"90",2,"arima","C1","Test",0.629432818136937,9.54395270150815,7.42066319326224,0.0661437821354253,0.925530280592211,0.863010444435809,0.885679872128993,0.205636603841779
"91",2,"arima","C2","Test",-3.18072418467399,12.6017334168884,9.98498576446724,-0.420956079531701,1.2583995749683,1.0343790664862,1.05495823994171,0.231335963639681
"92",2,"arima","D1","Test",-3.11842013765129,18.6376942249046,15.3940865531844,-0.206922124521005,0.966063273875004,0.993737853186626,0.958995311598184,0.191031572183575
"93",2,"mint_novelist","A11","Test",-0.203291440185803,1.32609667520537,1.02146984300115,-0.220051638145148,1.02645446519301,0.721128068515785,0.750329280380291,0.063501746655734
"94",2,"mint_novelist","A12","Test",0.713568570057406,2.88840820904898,2.44734415678549,0.629179062668015,2.40732390660808,1.03512747821729,0.996733112897811,0.265972200773073
"95",2,"mint_novelist","A13","Test",0.0391848883208275,2.65807481324153,2.12644408647018,-0.0343707721706298,2.13604801471387,1.03862260709362,1.02812256367889,0.560030305519893
"96",2,"mint_novelist","A14","Test",-0.152360261409396,2.24909336086289,1.78776474558518,-0.196679003186281,1.80949310493803,1.130021140997,1.14585077009912,0.503644544819343
"97",2,"mint_novelist","A21","Test",-0.177616298747222,1.60791130661974,1.33816137617798,-0.200590358702413,1.34150976600124,0.864513365476857,0.850196751292877,0.168505599151036
"98",2,"mint_novelist","A22","Test",0.275077454713936,2.64404163107759,2.16864083550251,0.212791416288509,2.17616490221655,0.974681276780356,0.947895831508245,0.232234252194837
"99",2,"mint_novelist","A23","Test",0.00630044537176899,1.81666838329769,1.48014949720588,-0.0259478767632817,1.48146926797614,0.87891448269769,0.862958135951408,0.19274078887385
"100",2,"mint_novelist","A24","Test",0.310945993014124,2.24637686963021,1.62914723997118,0.267076020743964,1.6139503351944,0.938312514669779,1.04146975439359,0.27026746948605
"101",2,"mint_novelist","A31","Test",-0.498855028482395,2.27422979753911,1.83464193832374,-0.544886246072591,1.86056876329309,1.02241543716215,1.01538704969696,0.2438174963181
"102",2,"mint_novelist","A32","Test",-0.539260817353488,2.22434849461359,1.87510601359219,-0.5866046404411,1.88653625188585,1.15960254645826,1.10451353507231,0.375605990585934
"103",2,"mint_novelist","A33","Test",0.159558251249285,2.36606785386907,1.98899737700398,0.113778090569453,2.00483873761296,1.19345959026604,1.12003728162311,0.186267189479063
"104",2,"mint_novelist","A34","Test",-0.448566013374473,2.45104030386367,2.0765060694734,-0.504977737273421,2.08382550009468,0.926073908694482,0.896584346520921,0.199793493224505
"105",2,"mint_novelist","A41","Test",-0.0630306143208492,2.11030226128775,1.73681915618282,-0.108768835816299,1.74522189703083,1.19042458557064,1.12240458466985,0.389982028315517
"106",2,"mint_novelist","A42","Test",-0.375943431987487,3.21473183860149,2.384300806599,-0.477405371085303,2.44698401192238,1.32259650898042,1.36960222789922,0.472711768236903
"107",2,"mint_novelist","A43","Test",-0.232474742708289,2.45626615649736,2.00095944934742,-0.291740681914779,2.01043487020419,1.18152712955519,1.12674784216666,0.461663935446824
"108",2,"mint_novelist","A44","Test",-0.418380969588676,2.73070288849575,2.37889291752278,-0.487084518165621,2.3964757827055,1.10240497561596,1.01691748047204,0.416574368886529
"109",2,"mint_novelist","B1","Test",0.397101756783051,5.69010006988508,4.40833024309108,0.080079650777075,1.09856694016653,0.893295919992881,0.942580323897377,0.297133172089673
"110",2,"mint_novelist","B2","Test",0.414707594352618,6.74484587097407,5.1953177605574,0.0779191212682934,1.29831702853173,0.881761483185302,0.909737414271143,0.151157608046628
"111",2,"mint_novelist","B3","Test",-1.32712360796108,7.56787528609267,6.14545212965092,-0.364566413835805,1.54643809280571,0.991030455722093,0.981359689796487,0.195432600733285
"112",2,"mint_novelist","B4","Test",-1.08982975860531,9.20022560517226,7.23641564467927,-0.326350135493798,1.82726839269132,1.23453426340122,1.21212119393603,0.467116146814682
"113",2,"mint_novelist","C1","Test",0.811809351135664,9.46925359504782,7.4781532617389,0.0890428922784453,0.932642503235315,0.869696441125665,0.878747786741827,0.181603017208255
"114",2,"mint_novelist","C2","Test",-2.41695336656643,12.433431873925,9.56013674370073,-0.324942579140054,1.20434446936919,0.990367493123533,1.04086882115539,0.236044474981729
"115",2,"mint_novelist","D1","Test",-1.60514401543082,18.3689742872858,15.406524801451,-0.112093761351414,0.966286437191778,0.994540782161148,0.945168431663378,0.171797545619738
"116",2,"mint_shrink","A11","Test",-0.221986055848635,1.32695240173235,1.02430206061005,-0.238793842090286,1.0295223494619,0.723127531963404,0.750813465795422,0.0645053982482049
"117",2,"mint_shrink","A12","Test",0.699008242290993,2.87415552123958,2.41831790375579,0.615194595144191,2.37853480966596,1.02285054854338,0.991814789427148,0.257920613827139
"118",2,"mint_shrink","A13","Test",0.0299735753305755,2.66642170000168,2.1304854979075,-0.0439865709394699,2.1406542923134,1.04059656037557,1.03135107424294,0.562318768823848
"119",2,"mint_shrink","A14","Test",-0.160005861479705,2.25305260984845,1.78274313303642,-0.204518935373683,1.80466953363345,1.12684704979959,1.14786789779069,0.503128200690211
"120",2,"mint_shrink","A21","Test",-0.166649288433703,1.60176976569595,1.33466063398617,-0.189611976089484,1.33775162292096,0.862251726135154,0.846949359400153,0.165423590756463
"121",2,"mint_shrink","A22","Test",0.277163693331418,2.62122206107608,2.14653983868871,0.215391847765316,2.15342202984971,0.964748129972483,0.939714956053409,0.22867219013533
"122",2,"mint_shrink","A23","Test",0.0297456245590895,1.80278763129559,1.47176419758613,-0.00230763980870046,1.47255537835357,0.87393528208892,0.856364468123273,0.188117780141095
"123",2,"mint_shrink","A24","Test",0.334594285367164,2.23750389648408,1.62092139361618,0.2909671590681,1.60528023473664,0.933574812398753,1.03735604876913,0.272876089118812
"124",2,"mint_shrink","A31","Test",-0.539320821760162,2.25939564915577,1.82422127723252,-0.585430696602417,1.85113808248724,1.01660817605984,1.00876397133521,0.231996195613115
"125",2,"mint_shrink","A32","Test",-0.538694095123507,2.20784468836421,1.86029761818608,-0.586214867282466,1.87194382520701,1.15044474263415,1.09631847147199,0.374080307386496
"126",2,"mint_shrink","A33","Test",0.157428067444516,2.34352397215988,1.96672173878725,0.111787869345267,1.9819397656161,1.18009352233331,1.10936557246418,0.17764530732068
"127",2,"mint_shrink","A34","Test",-0.445837098655356,2.43698541935571,2.05136574175708,-0.50225705097586,2.05902158697918,0.914861901228489,0.891443105300967,0.195984700318259
"128",2,"mint_shrink","A41","Test",-0.0969584327619857,2.09804068628312,1.72968780328872,-0.142537820687542,1.73847132800909,1.18553672042746,1.11588303169,0.398558601158672
"129",2,"mint_shrink","A42","Test",-0.406330976146121,3.21843115910939,2.41391911992126,-0.508240744006467,2.47740510210264,1.33902609609186,1.37117828396352,0.475200170128468
"130",2,"mint_shrink","A43","Test",-0.221864545346482,2.46405624556759,1.99825554500758,-0.281455971036428,2.00798900832907,1.17993052731806,1.13032134173508,0.466109926375246
"131",2,"mint_shrink","A44","Test",-0.457675503838404,2.71414989085748,2.34892797337834,-0.526140407146774,2.36735860343909,1.08851889302873,1.01075312157255,0.414963764733929
"132",2,"mint_shrink","B1","Test",0.346989900293209,5.69533643949677,4.45667442693102,0.0674516425615526,1.11089428307724,0.903092296352679,0.943447742555047,0.293601629611479
"133",2,"mint_shrink","B2","Test",0.474854314823968,6.68622521425577,5.15672849975032,0.0931892449232553,1.28834846599482,0.875212023573304,0.901830724379937,0.148328700928647
"134",2,"mint_shrink","B3","Test",-1.36642394809453,7.47824994958032,6.09043226657395,-0.37434984303659,1.53279504655896,0.982157819693271,0.969737578026319,0.184235771982819
"135",2,"mint_shrink","B4","Test",-1.182829458093,9.17220288519029,7.23488731392065,-0.349647297653426,1.82748053361246,1.23427352980327,1.20842922655831,0.469496355575195
"136",2,"mint_shrink","C1","Test",0.821844215117159,9.37500240160633,7.33498469391617,0.0903778380732111,0.914670752339642,0.853046181421369,0.870001265508326,0.174497343990557
"137",2,"mint_shrink","C2","Test",-2.54925340618753,12.2662387817488,9.52364828712947,-0.341421142212202,1.19992111279939,0.986587528230641,1.02687219668972,0.231406312589345
"138",2,"mint_shrink","D1","Test",-1.72740919107036,18.0848360570578,15.077714105475,-0.119673558051479,0.94563718578598,0.97331499302484,0.930548209475685,0.160184085278499
"139",3,"arima","A11","Test",-0.277007351747134,1.3413508701523,1.05189445614253,-0.294113703972245,1.05772433493847,0.742606962543161,0.758960377442304,0.0708866537730536
"140",3,"arima","A12","Test",0.851785266164698,3.01515996355502,2.53885503044763,0.76032859880214,2.4954200280816,1.0738328722342,1.04047266135854,0.357142152869545
"141",3,"arima","A13","Test",0.039512401549007,3.06647176078666,2.3929699931964,-0.0527213116755552,2.40889783519278,1.16880229715144,1.18608731117849,0.581128483787471
"142",3,"arima","A14","Test",-0.255356667417297,2.38419065335775,1.95614463401064,-0.304606079359144,1.98071777433138,1.23645171812374,1.21467909858796,0.449447803247995
"143",3,"arima","A21","Test",-0.214662891693542,1.5353306107781,1.29694881664709,-0.23737813772083,1.2991241531342,0.837888169761132,0.811819092303178,0.179309432859047
"144",3,"arima","A22","Test",0.350722305748492,2.5346115172163,2.04774272879275,0.291974827509342,2.04629945521294,0.920344422526253,0.908664849835572,0.311008989375226
"145",3,"arima","A23","Test",0.0959549987615452,1.76199999551525,1.38253712620299,0.065198984485337,1.38101027603314,0.820952143942815,0.836989428371124,0.253577481467686
"146",3,"arima","A24","Test",0.526238865755432,2.23331832925719,1.66115426971269,0.48070671245328,1.63847019917614,0.956747064860838,1.03541552768795,0.392532249676941
"147",3,"arima","A31","Test",-0.706747964762437,2.23594440997151,1.90757175692256,-0.755701705667723,1.93715603736117,1.06305801204682,0.998293576218233,0.354172650860185
"148",3,"arima","A32","Test",-0.548753551992701,2.31846001486528,2.0018730732007,-0.601670838808626,2.01502501361054,1.23799779668064,1.15124517275227,0.461056293919407
"149",3,"arima","A33","Test",0.353314323754543,2.15366543667248,1.77873578275218,0.31208153904222,1.7852816620948,1.06729616791782,1.01949129534549,0.366921365051604
"150",3,"arima","A34","Test",-0.41476855432372,2.44795075359855,2.10325829368597,-0.472728010419388,2.10987237623582,0.938004784894179,0.895454196844833,0.223994486790853
"151",3,"arima","A41","Test",-0.149066261913855,2.21318107431821,1.85307657859789,-0.199577674244259,1.86496336074716,1.2701080076502,1.17712264735169,0.518100360269208
"152",3,"arima","A42","Test",-0.522297935038981,3.43330090492125,2.55658519019349,-0.639527682097221,2.62829099071814,1.41816445227988,1.46272124846163,0.553552595052829
"153",3,"arima","A43","Test",-0.217781241794195,2.47637565792216,1.99968456756333,-0.278498617867454,2.01007058956362,1.18077433698093,1.13597254987087,0.47785385103202
"154",3,"arima","A44","Test",-0.540123437290177,2.8277765602772,2.36745333266787,-0.612136517695456,2.38989980329665,1.09710374697714,1.05306784825612,0.444315668463235
"155",3,"arima","B1","Test",-0.0655200966442321,5.73595558672418,4.61342043189612,-0.0367521342066142,1.15100474751882,0.934855018061189,0.950176413137255,0.346777993183295
"156",3,"arima","B2","Test",0.874367204875812,6.60865365992942,5.25872644577287,0.193131909105831,1.31070702939214,0.892523353565378,0.891367958202055,0.236832768120427
"157",3,"arima","B3","Test",-2.20999173645819,7.35692114995974,6.23576795808385,-0.585914191192016,1.57267876981834,1.00559500438711,0.954004338687948,0.29723282392134
"158",3,"arima","B4","Test",-1.40343936210224,9.64795882925555,7.61043667314237,-0.409106648511626,1.92506493801668,1.29834234153584,1.27110963111473,0.518224102224641
"159",3,"arima","C1","Test",0.900130830438738,9.32184063058288,7.61806494822544,0.100057326522723,0.949386630703866,0.885967931097902,0.865067847244973,0.218523847014855
"160",3,"arima","C2","Test",-3.52883420880995,12.5201486677246,9.77626994559749,-0.46491345845218,1.23330366855341,1.01275747593254,1.04812834594724,0.318317842860863
"161",3,"arima","D1","Test",-3.23018039825367,18.2868502111432,15.1179130391729,-0.213842618366425,0.948611378920586,0.975909963628346,0.940942769248291,0.234738022203222
"162",3,"mint_novelist","A11","Test",-0.21784785114868,1.32260363947645,1.0443015175061,-0.234796377495885,1.04945758317534,0.737246568194992,0.748352858122524,0.0650793354760755
"163",3,"mint_novelist","A12","Test",0.924077158812544,3.04767716707826,2.57508499295004,0.831441432591215,2.5300398934522,1.08915667931587,1.05169371155114,0.35667355817411
"164",3,"mint_novelist","A13","Test",0.00279434874839486,3.07108254477643,2.39492945522638,-0.0897733618083971,2.41202774489975,1.16975936043612,1.18787072639033,0.586781694100108
"165",3,"mint_novelist","A14","Test",-0.236507226111393,2.40949689009632,1.98437396457139,-0.286396849767002,2.00865046777141,1.25429508392935,1.22757192525305,0.440730668324544
"166",3,"mint_novelist","A21","Test",-0.242302765263719,1.57339210599525,1.32558306583725,-0.265514065985333,1.32817500531861,0.856387202520534,0.831944430964426,0.184020443160591
